anho,mes,dia,hora,object_id,position_x,position_y,sector
2020,01,25,23:25:15,0,286,88,pasillo
2020,01,25,23:25:15,0,285,89,pasillo
2020,01,25,23:25:15,0,284,90,pasillo
2020,01,25,23:25:15,0,283,93,pasillo
2020,01,25,23:25:15,0,281,93,pasillo
2020,01,25,23:25:15,0,280,96,pasillo
2020,01,25,23:25:15,0,279,95,pasillo
2020,01,25,23:25:15,0,278,95,pasillo
2020,01,25,23:25:15,0,276,96,pasillo
2020,01,25,23:25:15,0,275,97,pasillo
2020,01,25,23:25:15,0,274,98,pasillo
2020,01,25,23:25:15,0,274,100,pasillo
2020,01,25,23:25:15,0,272,103,pasillo
2020,01,25,23:25:15,0,271,103,pasillo
2020,01,25,23:25:15,0,271,104,pasillo
2020,01,25,23:25:15,0,270,107,pasillo
2020,01,25,23:25:15,0,269,108,pasillo
2020,01,25,23:25:15,0,268,109,pasillo
2020,01,25,23:25:15,0,267,110,pasillo
2020,01,25,23:25:15,0,266,111,pasillo
2020,01,25,23:25:15,0,264,113,pasillo
2020,01,25,23:25:15,0,263,113,pasillo
2020,01,25,23:25:15,0,262,114,pasillo
2020,01,25,23:25:15,0,261,117,pasillo
2020,01,25,23:25:15,0,260,118,pasillo
2020,01,25,23:25:15,0,259,120,pasillo
2020,01,25,23:25:15,0,257,121,pasillo
2020,01,25,23:25:15,0,255,124,pasillo
2020,01,25,23:25:15,0,254,126,pasillo
2020,01,25,23:25:15,1,246,35,pasillo
2020,01,25,23:25:15,1,246,36,pasillo
2020,01,25,23:25:15,1,245,38,pasillo
2020,01,25,23:25:15,1,243,38,pasillo
2020,01,25,23:25:15,1,242,38,pasillo
2020,01,25,23:25:15,1,241,40,pasillo
2020,01,25,23:25:15,1,240,39,pasillo
2020,01,25,23:25:15,1,239,40,pasillo
2020,01,25,23:25:15,1,239,40,pasillo
2020,01,25,23:25:15,1,238,40,pasillo
2020,01,25,23:25:15,1,238,41,pasillo
2020,01,25,23:25:15,1,237,41,pasillo
2020,01,25,23:25:15,1,236,43,pasillo
2020,01,25,23:25:15,1,235,44,pasillo
2020,01,25,23:25:15,1,235,44,pasillo
2020,01,25,23:25:15,1,234,46,pasillo
2020,01,25,23:25:15,1,233,46,pasillo
2020,01,25,23:25:15,1,232,47,pasillo
2020,01,25,23:25:15,1,231,47,pasillo
2020,01,25,23:25:15,1,230,47,pasillo
2020,01,25,23:25:15,1,229,47,pasillo
2020,01,25,23:25:15,1,229,48,pasillo
2020,01,25,23:25:15,1,228,48,pasillo
2020,01,25,23:25:15,1,227,51,pasillo
2020,01,25,23:25:15,1,226,50,pasillo
2020,01,25,23:25:15,1,225,52,pasillo
2020,01,25,23:25:15,1,224,52,pasillo
2020,01,25,23:25:15,1,223,54,pasillo
2020,01,25,23:25:15,1,222,56,pasillo
2020,01,25,23:25:16,0,286,88,pasillo
2020,01,25,23:25:16,0,285,89,pasillo
2020,01,25,23:25:16,0,284,90,pasillo
2020,01,25,23:25:16,0,283,93,pasillo
2020,01,25,23:25:16,0,281,93,pasillo
2020,01,25,23:25:16,0,280,96,pasillo
2020,01,25,23:25:16,0,279,95,pasillo
2020,01,25,23:25:16,0,278,95,pasillo
2020,01,25,23:25:16,0,276,96,pasillo
2020,01,25,23:25:16,0,275,97,pasillo
2020,01,25,23:25:16,0,274,98,pasillo
2020,01,25,23:25:16,0,274,100,pasillo
2020,01,25,23:25:16,0,272,103,pasillo
2020,01,25,23:25:16,0,271,103,pasillo
2020,01,25,23:25:16,0,271,104,pasillo
2020,01,25,23:25:16,0,270,107,pasillo
2020,01,25,23:25:16,0,269,108,pasillo
2020,01,25,23:25:16,0,268,109,pasillo
2020,01,25,23:25:16,0,267,110,pasillo
2020,01,25,23:25:16,0,266,111,pasillo
2020,01,25,23:25:16,0,264,113,pasillo
2020,01,25,23:25:16,0,263,113,pasillo
2020,01,25,23:25:16,0,262,114,pasillo
2020,01,25,23:25:16,0,261,117,pasillo
2020,01,25,23:25:16,0,260,118,pasillo
2020,01,25,23:25:16,0,259,120,pasillo
2020,01,25,23:25:16,0,257,121,pasillo
2020,01,25,23:25:16,0,255,124,pasillo
2020,01,25,23:25:16,0,254,126,pasillo
2020,01,25,23:25:16,0,254,126,pasillo
2020,01,25,23:25:16,0,255,132,pasillo
2020,01,25,23:25:16,0,252,133,pasillo
2020,01,25,23:25:16,0,251,131,pasillo
2020,01,25,23:25:16,0,249,132,pasillo
2020,01,25,23:25:16,0,248,133,pasillo
2020,01,25,23:25:16,0,246,134,pasillo
2020,01,25,23:25:16,0,245,137,pasillo
2020,01,25,23:25:16,0,244,138,pasillo
2020,01,25,23:25:16,0,243,139,pasillo
2020,01,25,23:25:16,0,242,142,pasillo
2020,01,25,23:25:16,0,241,145,pasillo
2020,01,25,23:25:16,0,240,147,pasillo
2020,01,25,23:25:16,0,239,148,pasillo
2020,01,25,23:25:16,0,237,150,pasillo
2020,01,25,23:25:16,0,235,150,pasillo
2020,01,25,23:25:16,0,232,154,pasillo
2020,01,25,23:25:16,0,231,154,pasillo
2020,01,25,23:25:16,0,229,157,pasillo
2020,01,25,23:25:16,0,228,159,pasillo
2020,01,25,23:25:16,0,227,161,pasillo
2020,01,25,23:25:16,0,225,163,pasillo
2020,01,25,23:25:16,0,223,167,pasillo
2020,01,25,23:25:16,0,221,169,pasillo
2020,01,25,23:25:16,0,219,172,pasillo
2020,01,25,23:25:16,0,217,173,pasillo
2020,01,25,23:25:16,0,215,175,pasillo
2020,01,25,23:25:16,0,213,176,pasillo
2020,01,25,23:25:16,0,211,177,pasillo
2020,01,25,23:25:16,0,208,178,pasillo
2020,01,25,23:25:16,1,246,35,pasillo
2020,01,25,23:25:16,1,246,36,pasillo
2020,01,25,23:25:16,1,245,38,pasillo
2020,01,25,23:25:16,1,243,38,pasillo
2020,01,25,23:25:16,1,242,38,pasillo
2020,01,25,23:25:16,1,241,40,pasillo
2020,01,25,23:25:16,1,240,39,pasillo
2020,01,25,23:25:16,1,239,40,pasillo
2020,01,25,23:25:16,1,239,40,pasillo
2020,01,25,23:25:16,1,238,40,pasillo
2020,01,25,23:25:16,1,238,41,pasillo
2020,01,25,23:25:16,1,237,41,pasillo
2020,01,25,23:25:16,1,236,43,pasillo
2020,01,25,23:25:16,1,235,44,pasillo
2020,01,25,23:25:16,1,235,44,pasillo
2020,01,25,23:25:16,1,234,46,pasillo
2020,01,25,23:25:16,1,233,46,pasillo
2020,01,25,23:25:16,1,232,47,pasillo
2020,01,25,23:25:16,1,231,47,pasillo
2020,01,25,23:25:16,1,230,47,pasillo
2020,01,25,23:25:16,1,229,47,pasillo
2020,01,25,23:25:16,1,229,48,pasillo
2020,01,25,23:25:16,1,228,48,pasillo
2020,01,25,23:25:16,1,227,51,pasillo
2020,01,25,23:25:16,1,226,50,pasillo
2020,01,25,23:25:16,1,225,52,pasillo
2020,01,25,23:25:16,1,224,52,pasillo
2020,01,25,23:25:16,1,223,54,pasillo
2020,01,25,23:25:16,1,222,56,pasillo
2020,01,25,23:25:16,1,222,56,pasillo
2020,01,25,23:25:16,1,222,57,pasillo
2020,01,25,23:25:16,1,221,58,pasillo
2020,01,25,23:25:16,1,220,58,pasillo
2020,01,25,23:25:16,1,219,59,pasillo
2020,01,25,23:25:16,1,218,59,pasillo
2020,01,25,23:25:16,1,216,60,pasillo
2020,01,25,23:25:16,1,216,60,pasillo
2020,01,25,23:25:16,1,215,61,pasillo
2020,01,25,23:25:16,1,214,61,pasillo
2020,01,25,23:25:16,1,213,63,pasillo
2020,01,25,23:25:16,1,212,65,pasillo
2020,01,25,23:25:16,1,211,65,pasillo
2020,01,25,23:25:16,1,210,66,pasillo
2020,01,25,23:25:16,1,209,67,pasillo
2020,01,25,23:25:16,1,208,68,pasillo
2020,01,25,23:25:16,1,207,68,pasillo
2020,01,25,23:25:16,1,206,69,pasillo
2020,01,25,23:25:16,1,205,69,pasillo
2020,01,25,23:25:16,1,204,70,pasillo
2020,01,25,23:25:16,1,203,70,pasillo
2020,01,25,23:25:16,1,202,71,pasillo
2020,01,25,23:25:16,1,201,73,pasillo
2020,01,25,23:25:16,1,200,74,pasillo
2020,01,25,23:25:16,1,198,74,pasillo
2020,01,25,23:25:16,1,197,75,pasillo
2020,01,25,23:25:16,1,195,77,pasillo
2020,01,25,23:25:16,1,193,77,pasillo
2020,01,25,23:25:16,1,192,77,pasillo
2020,01,25,23:25:16,1,191,78,pasillo
2020,01,25,23:25:16,2,117,194,tienda2
2020,01,25,23:25:16,2,119,190,tienda2
2020,01,25,23:25:16,2,121,190,tienda2
2020,01,25,23:25:16,2,123,187,tienda2
2020,01,25,23:25:16,2,124,187,tienda2
2020,01,25,23:25:16,2,126,184,tienda2
2020,01,25,23:25:16,2,128,185,tienda2
2020,01,25,23:25:16,2,129,182,tienda2
2020,01,25,23:25:16,2,131,181,tienda2
2020,01,25,23:25:16,2,134,179,tienda2
2020,01,25,23:25:16,2,135,179,tienda2
2020,01,25,23:25:16,2,137,179,tienda2
2020,01,25,23:25:16,2,139,177,tienda2
2020,01,25,23:25:16,2,142,174,tienda2
2020,01,25,23:25:16,2,144,173,tienda2
2020,01,25,23:25:16,2,146,172,tienda2
2020,01,25,23:25:16,2,148,170,tienda2
2020,01,25,23:25:16,2,150,169,tienda2
2020,01,25,23:25:16,2,153,166,tienda2
2020,01,25,23:25:16,2,154,166,tienda2
2020,01,25,23:25:16,2,156,167,tienda2
2020,01,25,23:25:16,2,158,165,tienda2
2020,01,25,23:25:16,2,160,163,tienda2
2020,01,25,23:25:16,2,161,163,tienda2
2020,01,25,23:25:16,2,164,162,tienda2
2020,01,25,23:25:16,2,166,161,pasillo
2020,01,25,23:25:16,2,168,160,pasillo
2020,01,25,23:25:16,2,170,157,pasillo
2020,01,25,23:25:16,2,172,159,pasillo
2020,01,25,23:25:16,3,275,43,pasillo
2020,01,25,23:25:16,3,274,44,pasillo
2020,01,25,23:25:16,3,273,45,pasillo
2020,01,25,23:25:16,3,272,45,pasillo
2020,01,25,23:25:16,3,271,47,pasillo
2020,01,25,23:25:16,3,269,49,pasillo
2020,01,25,23:25:16,3,268,49,pasillo
2020,01,25,23:25:16,3,267,49,pasillo
2020,01,25,23:25:16,3,266,50,pasillo
2020,01,25,23:25:16,3,265,52,pasillo
2020,01,25,23:25:16,3,264,51,pasillo
2020,01,25,23:25:16,3,263,51,pasillo
2020,01,25,23:25:16,3,262,52,pasillo
2020,01,25,23:25:16,3,261,53,pasillo
2020,01,25,23:25:16,3,260,54,pasillo
2020,01,25,23:25:16,3,258,55,pasillo
2020,01,25,23:25:16,3,258,56,pasillo
2020,01,25,23:25:16,3,256,57,pasillo
2020,01,25,23:25:16,3,255,58,pasillo
2020,01,25,23:25:16,3,254,58,pasillo
2020,01,25,23:25:16,3,253,59,pasillo
2020,01,25,23:25:16,3,252,61,pasillo
2020,01,25,23:25:16,3,251,60,pasillo
2020,01,25,23:25:16,3,250,60,pasillo
2020,01,25,23:25:16,3,249,62,pasillo
2020,01,25,23:25:16,3,247,64,pasillo
2020,01,25,23:25:16,3,246,63,pasillo
2020,01,25,23:25:16,3,245,64,pasillo
2020,01,25,23:25:16,3,243,65,pasillo
2020,01,25,23:25:18,0,286,88,pasillo
2020,01,25,23:25:18,0,285,89,pasillo
2020,01,25,23:25:18,0,284,90,pasillo
2020,01,25,23:25:18,0,283,93,pasillo
2020,01,25,23:25:18,0,281,93,pasillo
2020,01,25,23:25:18,0,280,96,pasillo
2020,01,25,23:25:18,0,279,95,pasillo
2020,01,25,23:25:18,0,278,95,pasillo
2020,01,25,23:25:18,0,276,96,pasillo
2020,01,25,23:25:18,0,275,97,pasillo
2020,01,25,23:25:18,0,274,98,pasillo
2020,01,25,23:25:18,0,274,100,pasillo
2020,01,25,23:25:18,0,272,103,pasillo
2020,01,25,23:25:18,0,271,103,pasillo
2020,01,25,23:25:18,0,271,104,pasillo
2020,01,25,23:25:18,0,270,107,pasillo
2020,01,25,23:25:18,0,269,108,pasillo
2020,01,25,23:25:18,0,268,109,pasillo
2020,01,25,23:25:18,0,267,110,pasillo
2020,01,25,23:25:18,0,266,111,pasillo
